qname	tname	num_alns	pid	qcov	tcov
SKTGIJFO_CDS_2576	SKTGIJFO_CDS_2945	1	95.53	100.0	100.0
SKTGIJFO_CDS_2576	SKTGIJFO_CDS_3463	1	90.78	100.0	100.0
SKTGIJFO_CDS_2576	SKTGIJFO_CDS_3139	1	88.73	100.0	100.0
SKTGIJFO_CDS_2577	SKTGIJFO_CDS_2946	1	100.0	100.0	100.0
SKTGIJFO_CDS_2577	SKTGIJFO_CDS_2763	1	100.0	100.0	100.0
SKTGIJFO_CDS_2577	SKTGIJFO_CDS_2577	1	100.0	100.0	100.0
SKTGIJFO_CDS_2577	SKTGIJFO_CDS_2174	1	100.0	100.0	100.0
SKTGIJFO_CDS_2577	SKTGIJFO_CDS_1977	1	100.0	100.0	100.0
SKTGIJFO_CDS_2577	SKTGIJFO_CDS_0144	1	100.0	100.0	100.0
SKTGIJFO_CDS_2577	SKTGIJFO_CDS_3140	1	98.89	100.0	100.0
SKTGIJFO_CDS_2577	SKTGIJFO_CDS_0584	1	98.89	100.0	100.0
SKTGIJFO_CDS_2577	SKTGIJFO_CDS_3464	1	94.25	94.44	79.63
SKTGIJFO_CDS_2578	SKTGIJFO_CDS_3141	1	100.0	100.0	100.0
SKTGIJFO_CDS_2578	SKTGIJFO_CDS_2947	1	100.0	100.0	100.0
SKTGIJFO_CDS_2578	SKTGIJFO_CDS_2764	1	100.0	100.0	100.0
SKTGIJFO_CDS_2578	SKTGIJFO_CDS_2578	1	100.0	100.0	100.0
SKTGIJFO_CDS_2578	SKTGIJFO_CDS_2175	1	100.0	100.0	100.0
SKTGIJFO_CDS_2578	SKTGIJFO_CDS_1978	1	100.0	100.0	100.0
SKTGIJFO_CDS_2578	SKTGIJFO_CDS_0585	1	100.0	100.0	100.0
SKTGIJFO_CDS_2578	SKTGIJFO_CDS_0145	1	99.66	100.0	100.0
SKTGIJFO_CDS_2579	SKTGIJFO_CDS_3142	1	100.0	100.0	100.0
SKTGIJFO_CDS_2579	SKTGIJFO_CDS_2948	1	100.0	100.0	100.0
SKTGIJFO_CDS_2579	SKTGIJFO_CDS_2765	1	100.0	100.0	100.0
SKTGIJFO_CDS_2579	SKTGIJFO_CDS_2579	1	100.0	100.0	100.0
SKTGIJFO_CDS_2579	SKTGIJFO_CDS_2176	1	100.0	100.0	100.0
SKTGIJFO_CDS_2579	SKTGIJFO_CDS_1979	1	100.0	100.0	100.0
SKTGIJFO_CDS_2579	SKTGIJFO_CDS_0586	1	100.0	100.0	100.0
SKTGIJFO_CDS_2579	SKTGIJFO_CDS_0146	1	100.0	100.0	100.0
SKTGIJFO_CDS_2580	SKTGIJFO_CDS_3143	1	100.0	100.0	100.0
SKTGIJFO_CDS_2580	SKTGIJFO_CDS_2766	1	100.0	100.0	100.0
SKTGIJFO_CDS_2580	SKTGIJFO_CDS_2580	1	100.0	100.0	100.0
SKTGIJFO_CDS_2580	SKTGIJFO_CDS_2177	1	100.0	100.0	100.0
SKTGIJFO_CDS_2580	SKTGIJFO_CDS_1980	1	100.0	100.0	100.0
SKTGIJFO_CDS_2580	SKTGIJFO_CDS_0587	1	100.0	100.0	100.0
SKTGIJFO_CDS_2580	SKTGIJFO_CDS_0147	1	99.16	100.0	100.0
SKTGIJFO_CDS_2580	SKTGIJFO_CDS_2949	1	97.05	100.0	100.0
SKTGIJFO_CDS_2581	SKTGIJFO_CDS_2767	1	100.0	100.0	100.0
SKTGIJFO_CDS_2581	SKTGIJFO_CDS_2581	1	100.0	100.0	100.0
SKTGIJFO_CDS_2581	SKTGIJFO_CDS_2178	1	99.68	100.0	100.0
SKTGIJFO_CDS_2581	SKTGIJFO_CDS_1981	1	99.68	100.0	100.0
SKTGIJFO_CDS_2581	SKTGIJFO_CDS_0148	1	99.68	100.0	100.0
SKTGIJFO_CDS_2581	SKTGIJFO_CDS_3144	1	99.05	100.0	100.0
SKTGIJFO_CDS_2581	SKTGIJFO_CDS_2950	1	99.05	100.0	100.0
SKTGIJFO_CDS_2581	SKTGIJFO_CDS_0588	1	99.05	100.0	100.0
SKTGIJFO_CDS_2582	SKTGIJFO_CDS_2768	1	100.0	100.0	100.0
SKTGIJFO_CDS_2582	SKTGIJFO_CDS_2582	1	100.0	100.0	100.0
SKTGIJFO_CDS_2582	SKTGIJFO_CDS_3145	1	99.46	100.0	100.0
SKTGIJFO_CDS_2582	SKTGIJFO_CDS_2951	1	99.46	100.0	100.0
SKTGIJFO_CDS_2582	SKTGIJFO_CDS_2179	1	99.46	100.0	100.0
SKTGIJFO_CDS_2582	SKTGIJFO_CDS_1982	1	99.46	100.0	100.0
SKTGIJFO_CDS_2582	SKTGIJFO_CDS_0589	1	99.46	100.0	100.0
SKTGIJFO_CDS_2582	SKTGIJFO_CDS_0149	1	99.46	100.0	100.0
SKTGIJFO_CDS_2582	SKTGIJFO_CDS_3470	1	84.31	53.76	49.75
SKTGIJFO_CDS_2583	SKTGIJFO_CDS_2769	1	100.0	100.0	100.0
SKTGIJFO_CDS_2583	SKTGIJFO_CDS_2583	1	100.0	100.0	100.0
SKTGIJFO_CDS_2583	SKTGIJFO_CDS_2180	1	97.19	100.0	100.0
SKTGIJFO_CDS_2583	SKTGIJFO_CDS_1983	1	97.19	100.0	100.0
SKTGIJFO_CDS_2583	SKTGIJFO_CDS_0150	1	97.19	100.0	100.0
SKTGIJFO_CDS_2583	SKTGIJFO_CDS_2952	1	96.79	100.0	100.0
SKTGIJFO_CDS_2583	SKTGIJFO_CDS_3146	1	95.18	100.0	100.0
SKTGIJFO_CDS_2583	SKTGIJFO_CDS_0590	1	95.18	100.0	100.0
SKTGIJFO_CDS_2584	SKTGIJFO_CDS_2770	1	100.0	100.0	100.0
SKTGIJFO_CDS_2584	SKTGIJFO_CDS_2584	1	100.0	100.0	100.0
SKTGIJFO_CDS_2584	SKTGIJFO_CDS_3147	1	86.53	100.0	100.0
SKTGIJFO_CDS_2584	SKTGIJFO_CDS_0591	1	86.53	100.0	100.0
SKTGIJFO_CDS_2584	SKTGIJFO_CDS_3472	1	92.22	76.75	74.01
SKTGIJFO_CDS_2584	SKTGIJFO_CDS_2953	1	85.45	100.0	100.0
SKTGIJFO_CDS_2584	SKTGIJFO_CDS_2181	1	84.9	100.0	100.0
SKTGIJFO_CDS_2584	SKTGIJFO_CDS_1984	1	84.9	100.0	100.0
SKTGIJFO_CDS_2584	SKTGIJFO_CDS_0151	1	84.9	100.0	100.0
SKTGIJFO_CDS_2585	SKTGIJFO_CDS_2771	1	100.0	100.0	100.0
SKTGIJFO_CDS_2585	SKTGIJFO_CDS_2585	1	100.0	100.0	100.0
SKTGIJFO_CDS_2585	SKTGIJFO_CDS_3473	1	98.97	100.0	100.0
SKTGIJFO_CDS_2585	SKTGIJFO_CDS_3148	1	96.41	100.0	100.0
SKTGIJFO_CDS_2585	SKTGIJFO_CDS_0592	1	96.41	100.0	100.0
SKTGIJFO_CDS_2585	SKTGIJFO_CDS_2954	1	95.9	100.0	100.0
SKTGIJFO_CDS_2585	SKTGIJFO_CDS_2182	1	95.39	100.0	100.0
SKTGIJFO_CDS_2585	SKTGIJFO_CDS_1985	1	95.39	100.0	100.0
SKTGIJFO_CDS_2585	SKTGIJFO_CDS_0152	1	95.39	100.0	100.0
SKTGIJFO_CDS_2586	SKTGIJFO_CDS_2772	1	100.0	100.0	100.0
SKTGIJFO_CDS_2586	SKTGIJFO_CDS_2586	1	100.0	100.0	100.0
SKTGIJFO_CDS_2586	SKTGIJFO_CDS_2955	1	94.58	100.0	100.0
SKTGIJFO_CDS_2586	SKTGIJFO_CDS_3149	1	91.67	100.0	100.0
SKTGIJFO_CDS_2586	SKTGIJFO_CDS_0593	1	91.67	100.0	100.0
SKTGIJFO_CDS_2586	SKTGIJFO_CDS_3474	1	82.52	85.0	88.31
SKTGIJFO_CDS_2587	SKTGIJFO_CDS_2773	1	100.0	100.0	100.0
SKTGIJFO_CDS_2587	SKTGIJFO_CDS_2587	1	100.0	100.0	100.0
SKTGIJFO_CDS_2587	SKTGIJFO_CDS_3475	1	98.78	97.62	97.62
SKTGIJFO_CDS_2587	SKTGIJFO_CDS_3150	1	97.62	100.0	100.0
SKTGIJFO_CDS_2587	SKTGIJFO_CDS_2184	1	97.62	100.0	100.0
SKTGIJFO_CDS_2587	SKTGIJFO_CDS_1987	1	97.62	100.0	100.0
SKTGIJFO_CDS_2587	SKTGIJFO_CDS_0594	1	97.62	100.0	100.0
SKTGIJFO_CDS_2587	SKTGIJFO_CDS_0154	1	97.62	100.0	100.0
SKTGIJFO_CDS_2587	SKTGIJFO_CDS_2956	1	97.22	100.0	100.0
SKTGIJFO_CDS_2588	SKTGIJFO_CDS_2774	1	100.0	100.0	100.0
SKTGIJFO_CDS_2588	SKTGIJFO_CDS_2588	1	100.0	100.0	100.0
SKTGIJFO_CDS_2588	SKTGIJFO_CDS_2958	1	90.1	100.0	100.0
SKTGIJFO_CDS_2588	SKTGIJFO_CDS_3476	1	89.77	100.0	100.0
SKTGIJFO_CDS_2588	SKTGIJFO_CDS_2186	1	89.1	100.0	100.0
SKTGIJFO_CDS_2588	SKTGIJFO_CDS_0156	1	89.1	100.0	100.0
SKTGIJFO_CDS_2588	SKTGIJFO_CDS_1989	1	89.0	100.0	100.0
SKTGIJFO_CDS_2588	SKTGIJFO_CDS_3152	1	87.16	100.0	100.0
SKTGIJFO_CDS_2588	SKTGIJFO_CDS_0596	1	87.06	100.0	100.0
SKTGIJFO_CDS_2589	SKTGIJFO_CDS_2775	1	100.0	100.0	100.0
SKTGIJFO_CDS_2589	SKTGIJFO_CDS_2589	1	100.0	100.0	100.0
SKTGIJFO_CDS_2589	SKTGIJFO_CDS_3153	1	96.08	100.0	100.0
SKTGIJFO_CDS_2589	SKTGIJFO_CDS_0597	1	96.08	100.0	100.0
SKTGIJFO_CDS_2589	SKTGIJFO_CDS_2959	1	95.05	99.02	99.02
SKTGIJFO_CDS_2589	SKTGIJFO_CDS_2187	1	96.74	90.2	95.83
SKTGIJFO_CDS_2589	SKTGIJFO_CDS_1990	1	96.74	90.2	95.83
SKTGIJFO_CDS_2589	SKTGIJFO_CDS_0157	1	96.74	90.2	95.83
SKTGIJFO_CDS_2589	SKTGIJFO_CDS_3477	1	98.28	56.86	47.15
SKTGIJFO_CDS_2590	SKTGIJFO_CDS_2776	1	100.0	100.0	100.0
SKTGIJFO_CDS_2590	SKTGIJFO_CDS_2590	1	100.0	100.0	100.0
SKTGIJFO_CDS_2590	SKTGIJFO_CDS_3478	1	91.38	100.0	100.0
SKTGIJFO_CDS_2590	SKTGIJFO_CDS_2960	1	91.38	100.0	100.0
SKTGIJFO_CDS_2590	SKTGIJFO_CDS_2188	1	90.81	100.0	100.0
SKTGIJFO_CDS_2590	SKTGIJFO_CDS_1991	1	90.81	100.0	100.0
SKTGIJFO_CDS_2590	SKTGIJFO_CDS_0158	1	90.81	100.0	100.0
SKTGIJFO_CDS_2591	SKTGIJFO_CDS_3479	1	100.0	100.0	100.0
SKTGIJFO_CDS_2591	SKTGIJFO_CDS_2961	1	100.0	100.0	100.0
SKTGIJFO_CDS_2591	SKTGIJFO_CDS_2777	1	100.0	100.0	100.0
SKTGIJFO_CDS_2591	SKTGIJFO_CDS_2591	1	100.0	100.0	100.0
SKTGIJFO_CDS_2591	SKTGIJFO_CDS_2189	1	100.0	100.0	100.0
SKTGIJFO_CDS_2591	SKTGIJFO_CDS_1992	1	100.0	100.0	100.0
SKTGIJFO_CDS_2591	SKTGIJFO_CDS_0159	1	100.0	100.0	100.0
SKTGIJFO_CDS_2591	SKTGIJFO_CDS_3156	1	100.0	89.52	78.33
SKTGIJFO_CDS_2591	SKTGIJFO_CDS_0600	1	100.0	89.52	78.33
SKTGIJFO_CDS_2592	SKTGIJFO_CDS_2778	1	100.0	100.0	100.0
SKTGIJFO_CDS_2592	SKTGIJFO_CDS_2592	1	100.0	100.0	100.0
SKTGIJFO_CDS_2592	SKTGIJFO_CDS_3157	1	99.51	100.0	100.0
SKTGIJFO_CDS_2592	SKTGIJFO_CDS_2962	1	99.51	100.0	100.0
SKTGIJFO_CDS_2592	SKTGIJFO_CDS_0601	1	99.51	100.0	100.0
SKTGIJFO_CDS_2593	SKTGIJFO_CDS_2779	1	100.0	100.0	100.0
SKTGIJFO_CDS_2593	SKTGIJFO_CDS_2593	1	100.0	100.0	100.0
SKTGIJFO_CDS_2593	SKTGIJFO_CDS_3158	1	96.76	100.0	90.93
SKTGIJFO_CDS_2593	SKTGIJFO_CDS_2963	1	96.76	100.0	90.93
SKTGIJFO_CDS_2593	SKTGIJFO_CDS_0602	1	96.76	100.0	90.93
SKTGIJFO_CDS_2594	SKTGIJFO_CDS_3159	1	100.0	100.0	100.0
SKTGIJFO_CDS_2594	SKTGIJFO_CDS_2780	1	100.0	100.0	100.0
SKTGIJFO_CDS_2594	SKTGIJFO_CDS_2594	1	100.0	100.0	100.0
SKTGIJFO_CDS_2594	SKTGIJFO_CDS_3494	1	97.56	41.41	22.4
SKTGIJFO_CDS_2594	SKTGIJFO_CDS_2977	1	97.56	41.41	22.4
SKTGIJFO_CDS_2595	SKTGIJFO_CDS_2781	1	100.0	100.0	100.0
SKTGIJFO_CDS_2595	SKTGIJFO_CDS_2595	1	100.0	100.0	100.0
SKTGIJFO_CDS_2595	SKTGIJFO_CDS_2964	1	94.76	100.0	100.0
SKTGIJFO_CDS_2595	SKTGIJFO_CDS_3482	1	90.64	100.0	100.0
SKTGIJFO_CDS_2595	SKTGIJFO_CDS_2192	1	88.89	100.0	100.0
SKTGIJFO_CDS_2595	SKTGIJFO_CDS_1995	1	88.89	100.0	100.0
SKTGIJFO_CDS_2595	SKTGIJFO_CDS_0162	1	88.89	100.0	100.0
SKTGIJFO_CDS_2595	SKTGIJFO_CDS_3160	1	88.52	100.0	100.0
SKTGIJFO_CDS_2595	SKTGIJFO_CDS_0603	1	88.52	100.0	100.0
SKTGIJFO_CDS_2595	SKTGIJFO_CDS_1629	1	75.83	88.39	79.0
SKTGIJFO_CDS_2595	SKTGIJFO_CDS_1457	1	75.83	88.39	79.0
SKTGIJFO_CDS_2595	SKTGIJFO_CDS_1288	1	75.83	88.39	79.0
SKTGIJFO_CDS_2595	SKTGIJFO_CDS_0781	1	75.83	88.39	79.0
SKTGIJFO_CDS_2595	SKTGIJFO_CDS_0348	1	75.83	88.39	79.0
SKTGIJFO_CDS_2596	SKTGIJFO_CDS_2782	1	100.0	100.0	100.0
SKTGIJFO_CDS_2596	SKTGIJFO_CDS_2596	1	100.0	100.0	100.0
SKTGIJFO_CDS_2596	SKTGIJFO_CDS_2965	1	97.92	100.0	100.0
SKTGIJFO_CDS_2596	SKTGIJFO_CDS_0604	1	97.92	100.0	100.0
SKTGIJFO_CDS_2596	SKTGIJFO_CDS_3161	1	97.79	94.44	94.44
SKTGIJFO_CDS_2596	SKTGIJFO_CDS_3483	1	93.38	94.44	96.45
SKTGIJFO_CDS_2596	SKTGIJFO_CDS_1630	1	82.73	76.39	76.39
SKTGIJFO_CDS_2596	SKTGIJFO_CDS_1458	1	82.73	76.39	76.39
SKTGIJFO_CDS_2596	SKTGIJFO_CDS_1289	1	82.73	76.39	76.39
SKTGIJFO_CDS_2596	SKTGIJFO_CDS_0782	1	82.73	76.39	76.39
SKTGIJFO_CDS_2596	SKTGIJFO_CDS_0349	1	82.73	76.39	76.39
SKTGIJFO_CDS_2597	SKTGIJFO_CDS_2783	1	100.0	100.0	100.0
SKTGIJFO_CDS_2597	SKTGIJFO_CDS_2597	1	100.0	100.0	100.0
SKTGIJFO_CDS_2597	SKTGIJFO_CDS_2966	1	92.01	100.0	100.0
SKTGIJFO_CDS_2597	SKTGIJFO_CDS_0605	1	91.67	100.0	100.0
SKTGIJFO_CDS_2597	SKTGIJFO_CDS_2194	1	90.62	100.0	100.0
SKTGIJFO_CDS_2597	SKTGIJFO_CDS_1997	1	90.62	100.0	100.0
SKTGIJFO_CDS_2597	SKTGIJFO_CDS_0164	1	90.62	100.0	100.0
SKTGIJFO_CDS_2597	SKTGIJFO_CDS_3162	1	89.97	100.0	100.0
SKTGIJFO_CDS_2597	SKTGIJFO_CDS_3484	1	88.89	100.0	100.0
SKTGIJFO_CDS_2598	SKTGIJFO_CDS_2784	1	100.0	100.0	100.0
SKTGIJFO_CDS_2598	SKTGIJFO_CDS_2598	1	100.0	100.0	100.0
SKTGIJFO_CDS_2598	SKTGIJFO_CDS_3485	1	97.59	100.0	100.0
SKTGIJFO_CDS_2598	SKTGIJFO_CDS_2967	1	97.59	100.0	100.0
SKTGIJFO_CDS_2598	SKTGIJFO_CDS_2195	1	99.14	93.98	100.0
SKTGIJFO_CDS_2598	SKTGIJFO_CDS_1998	1	99.14	93.98	100.0
SKTGIJFO_CDS_2598	SKTGIJFO_CDS_0606	1	97.19	100.0	100.0
SKTGIJFO_CDS_2598	SKTGIJFO_CDS_0165	1	99.14	93.98	100.0
SKTGIJFO_CDS_2598	SKTGIJFO_CDS_3164	1	100.0	59.04	100.0
SKTGIJFO_CDS_2598	SKTGIJFO_CDS_0350	1	82.2	93.98	100.0
SKTGIJFO_CDS_2598	SKTGIJFO_CDS_1459	1	81.78	93.98	100.0
SKTGIJFO_CDS_2598	SKTGIJFO_CDS_1631	1	81.36	93.98	100.0
SKTGIJFO_CDS_2598	SKTGIJFO_CDS_1290	1	81.36	93.98	100.0
SKTGIJFO_CDS_2598	SKTGIJFO_CDS_3163	1	100.0	39.76	97.06
SKTGIJFO_CDS_2598	SKTGIJFO_CDS_0783	1	80.93	93.98	100.0
SKTGIJFO_CDS_2599	SKTGIJFO_CDS_2785	1	100.0	100.0	100.0
SKTGIJFO_CDS_2599	SKTGIJFO_CDS_2599	1	100.0	100.0	100.0
SKTGIJFO_CDS_2599	SKTGIJFO_CDS_0607	1	100.0	100.0	100.0
SKTGIJFO_CDS_2599	SKTGIJFO_CDS_2196	1	97.67	100.0	100.0
SKTGIJFO_CDS_2599	SKTGIJFO_CDS_1999	1	97.67	100.0	100.0
SKTGIJFO_CDS_2599	SKTGIJFO_CDS_0166	1	97.67	100.0	100.0
SKTGIJFO_CDS_2599	SKTGIJFO_CDS_3486	1	96.9	100.0	100.0
SKTGIJFO_CDS_2599	SKTGIJFO_CDS_2968	1	96.9	100.0	100.0
SKTGIJFO_CDS_2599	SKTGIJFO_CDS_3165	1	95.35	100.0	100.0
SKTGIJFO_CDS_2600	SKTGIJFO_CDS_2786	1	100.0	100.0	100.0
SKTGIJFO_CDS_2600	SKTGIJFO_CDS_2600	1	100.0	100.0	100.0
SKTGIJFO_CDS_2600	SKTGIJFO_CDS_3166	1	99.68	100.0	100.0
SKTGIJFO_CDS_2600	SKTGIJFO_CDS_3487	1	98.06	100.0	100.0
SKTGIJFO_CDS_2600	SKTGIJFO_CDS_2969	1	98.06	100.0	100.0
SKTGIJFO_CDS_2600	SKTGIJFO_CDS_0608	1	95.47	100.0	100.0
SKTGIJFO_CDS_2600	SKTGIJFO_CDS_2197	1	86.41	100.0	100.0
SKTGIJFO_CDS_2600	SKTGIJFO_CDS_2000	1	86.41	100.0	100.0
SKTGIJFO_CDS_2600	SKTGIJFO_CDS_0167	1	86.41	100.0	100.0
SKTGIJFO_CDS_2601	SKTGIJFO_CDS_2970	1	100.0	100.0	100.0
SKTGIJFO_CDS_2601	SKTGIJFO_CDS_2787	1	100.0	100.0	100.0
SKTGIJFO_CDS_2601	SKTGIJFO_CDS_2601	1	100.0	100.0	100.0
SKTGIJFO_CDS_2601	SKTGIJFO_CDS_3167	1	99.6	100.0	100.0
SKTGIJFO_CDS_2602	SKTGIJFO_CDS_3168	1	100.0	100.0	100.0
SKTGIJFO_CDS_2602	SKTGIJFO_CDS_2971	1	100.0	100.0	100.0
SKTGIJFO_CDS_2602	SKTGIJFO_CDS_2788	1	100.0	100.0	100.0
SKTGIJFO_CDS_2602	SKTGIJFO_CDS_2602	1	100.0	100.0	100.0
SKTGIJFO_CDS_2602	SKTGIJFO_CDS_3488	1	99.32	100.0	100.0
SKTGIJFO_CDS_2602	SKTGIJFO_CDS_0609	1	99.32	100.0	100.0
SKTGIJFO_CDS_2602	SKTGIJFO_CDS_2198	1	96.6	100.0	72.06
SKTGIJFO_CDS_2602	SKTGIJFO_CDS_2001	1	96.6	100.0	72.06
SKTGIJFO_CDS_2602	SKTGIJFO_CDS_0168	1	96.6	100.0	72.06
SKTGIJFO_CDS_2603	SKTGIJFO_CDS_3489	1	100.0	100.0	100.0
SKTGIJFO_CDS_2603	SKTGIJFO_CDS_3169	1	100.0	100.0	100.0
SKTGIJFO_CDS_2603	SKTGIJFO_CDS_2789	1	100.0	100.0	100.0
SKTGIJFO_CDS_2603	SKTGIJFO_CDS_2603	1	100.0	100.0	100.0
SKTGIJFO_CDS_2603	SKTGIJFO_CDS_2972	1	99.33	100.0	100.0
SKTGIJFO_CDS_2603	SKTGIJFO_CDS_2199	1	99.33	100.0	65.79
SKTGIJFO_CDS_2603	SKTGIJFO_CDS_2002	1	99.33	100.0	65.79
SKTGIJFO_CDS_2603	SKTGIJFO_CDS_0169	1	99.33	100.0	65.79
SKTGIJFO_CDS_2603	SKTGIJFO_CDS_0610	1	98.67	100.0	100.0
SKTGIJFO_CDS_2604	SKTGIJFO_CDS_2790	1	100.0	100.0	100.0
SKTGIJFO_CDS_2604	SKTGIJFO_CDS_2604	1	100.0	100.0	100.0
SKTGIJFO_CDS_2604	SKTGIJFO_CDS_2200	1	100.0	100.0	100.0
SKTGIJFO_CDS_2604	SKTGIJFO_CDS_2003	1	100.0	100.0	100.0
SKTGIJFO_CDS_2604	SKTGIJFO_CDS_0611	1	100.0	100.0	100.0
SKTGIJFO_CDS_2604	SKTGIJFO_CDS_0170	1	100.0	100.0	100.0
SKTGIJFO_CDS_2604	SKTGIJFO_CDS_3490	1	99.74	100.0	100.0
SKTGIJFO_CDS_2604	SKTGIJFO_CDS_3170	1	99.74	100.0	100.0
SKTGIJFO_CDS_2604	SKTGIJFO_CDS_2973	1	99.74	100.0	100.0
SKTGIJFO_CDS_2605	SKTGIJFO_CDS_2791	1	100.0	100.0	100.0
SKTGIJFO_CDS_2605	SKTGIJFO_CDS_2605	1	100.0	100.0	100.0
SKTGIJFO_CDS_2605	SKTGIJFO_CDS_3500	1	92.31	81.25	11.56
SKTGIJFO_CDS_2606	SKTGIJFO_CDS_2792	1	100.0	100.0	100.0
SKTGIJFO_CDS_2606	SKTGIJFO_CDS_2606	1	100.0	100.0	100.0
SKTGIJFO_CDS_2606	SKTGIJFO_CDS_3180	1	99.48	100.0	100.0
SKTGIJFO_CDS_2606	SKTGIJFO_CDS_3181	1	98.0	8.59	7.0
SKTGIJFO_CDS_2607	SKTGIJFO_CDS_2793	1	100.0	100.0	100.0
SKTGIJFO_CDS_2607	SKTGIJFO_CDS_2607	1	100.0	100.0	100.0
SKTGIJFO_CDS_2607	SKTGIJFO_CDS_3181	1	92.46	100.0	35.29
SKTGIJFO_CDS_2608	SKTGIJFO_CDS_2794	1	100.0	100.0	100.0
SKTGIJFO_CDS_2608	SKTGIJFO_CDS_2608	1	100.0	100.0	100.0
SKTGIJFO_CDS_2608	SKTGIJFO_CDS_2212	1	80.75	100.0	100.0
SKTGIJFO_CDS_2608	SKTGIJFO_CDS_2015	1	80.75	100.0	100.0
SKTGIJFO_CDS_2608	SKTGIJFO_CDS_0623	1	80.75	100.0	100.0
SKTGIJFO_CDS_2608	SKTGIJFO_CDS_0182	1	80.75	100.0	100.0
SKTGIJFO_CDS_2608	SKTGIJFO_CDS_3181	1	80.0	100.0	38.24
SKTGIJFO_CDS_2608	SKTGIJFO_CDS_2985	1	93.9	32.93	24.85
SKTGIJFO_CDS_2608	SKTGIJFO_CDS_3502	1	92.68	32.93	24.85
SKTGIJFO_CDS_2609	SKTGIJFO_CDS_3182	1	100.0	100.0	100.0
SKTGIJFO_CDS_2609	SKTGIJFO_CDS_2609	1	100.0	100.0	100.0
SKTGIJFO_CDS_2609	SKTGIJFO_CDS_2986	1	90.56	96.46	100.0
SKTGIJFO_CDS_2609	SKTGIJFO_CDS_2795	1	100.0	16.25	83.87
SKTGIJFO_CDS_2610	SKTGIJFO_CDS_2610	1	100.0	100.0	100.0
SKTGIJFO_CDS_2610	SKTGIJFO_CDS_3185	1	95.32	77.03	100.0
SKTGIJFO_CDS_2610	SKTGIJFO_CDS_1646	1	88.89	77.03	100.0
SKTGIJFO_CDS_2610	SKTGIJFO_CDS_1474	1	88.89	77.03	100.0
SKTGIJFO_CDS_2610	SKTGIJFO_CDS_1305	1	88.89	77.03	100.0
SKTGIJFO_CDS_2610	SKTGIJFO_CDS_0798	1	88.89	77.03	100.0
SKTGIJFO_CDS_2610	SKTGIJFO_CDS_0362	1	88.89	77.03	100.0
SKTGIJFO_CDS_2610	SKTGIJFO_CDS_2990	1	100.0	31.98	76.34
SKTGIJFO_CDS_2610	SKTGIJFO_CDS_3183	1	89.47	25.23	9.82
SKTGIJFO_CDS_2611	SKTGIJFO_CDS_2611	1	100.0	100.0	100.0
SKTGIJFO_CDS_2611	SKTGIJFO_CDS_2991	1	99.56	100.0	100.0
SKTGIJFO_CDS_2611	SKTGIJFO_CDS_2217	1	99.12	100.0	100.0
SKTGIJFO_CDS_2611	SKTGIJFO_CDS_2020	1	99.12	100.0	100.0
SKTGIJFO_CDS_2611	SKTGIJFO_CDS_0628	1	99.12	100.0	100.0
SKTGIJFO_CDS_2611	SKTGIJFO_CDS_0187	1	99.12	100.0	100.0
SKTGIJFO_CDS_2611	SKTGIJFO_CDS_2796	1	100.0	76.16	100.0
SKTGIJFO_CDS_2611	SKTGIJFO_CDS_3186	1	88.94	99.56	99.56
SKTGIJFO_CDS_2611	SKTGIJFO_CDS_2795	1	100.0	6.4	31.18
SKTGIJFO_CDS_2612	SKTGIJFO_CDS_2797	1	100.0	100.0	100.0
SKTGIJFO_CDS_2612	SKTGIJFO_CDS_2612	1	100.0	100.0	100.0
SKTGIJFO_CDS_2612	SKTGIJFO_CDS_3187	1	98.33	100.0	100.0
SKTGIJFO_CDS_2612	SKTGIJFO_CDS_2022	1	98.33	100.0	100.0
SKTGIJFO_CDS_2612	SKTGIJFO_CDS_2219	1	98.08	86.67	89.35
SKTGIJFO_CDS_2612	SKTGIJFO_CDS_0630	1	98.08	86.67	89.35
SKTGIJFO_CDS_2612	SKTGIJFO_CDS_0189	1	98.08	86.67	89.35
SKTGIJFO_CDS_2612	SKTGIJFO_CDS_2993	1	97.69	86.67	89.35
SKTGIJFO_CDS_2613	SKTGIJFO_CDS_2798	1	100.0	100.0	100.0
SKTGIJFO_CDS_2613	SKTGIJFO_CDS_2613	1	100.0	100.0	100.0
SKTGIJFO_CDS_2613	SKTGIJFO_CDS_3514	1	100.0	99.49	78.86
SKTGIJFO_CDS_2613	SKTGIJFO_CDS_3188	1	100.0	99.49	99.49
SKTGIJFO_CDS_2613	SKTGIJFO_CDS_2023	1	99.48	99.49	99.49
SKTGIJFO_CDS_2613	SKTGIJFO_CDS_2995	1	97.42	99.49	99.49
SKTGIJFO_CDS_2613	SKTGIJFO_CDS_2251	1	88.66	99.49	99.49
SKTGIJFO_CDS_2613	SKTGIJFO_CDS_1000	1	88.66	99.49	99.49
SKTGIJFO_CDS_2613	SKTGIJFO_CDS_2221	1	88.14	99.49	99.49
SKTGIJFO_CDS_2613	SKTGIJFO_CDS_0632	1	88.14	99.49	99.49
SKTGIJFO_CDS_2613	SKTGIJFO_CDS_0191	1	88.14	99.49	99.49
SKTGIJFO_CDS_2614	SKTGIJFO_CDS_2799	1	100.0	100.0	100.0
SKTGIJFO_CDS_2614	SKTGIJFO_CDS_2614	1	100.0	100.0	100.0
